symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,ypc,mpc,xdt,cact,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,meta
BSLGOLDETF,Gold,107.04,108.85,106.8,108,0.5,0.47,288356,31257790.4,107.6685,121.47,66.45,107.5,0,58.93,-4.06,19-Nov-2024,21-Oct-2025,58.68351454598883,-3.6144578313252986,25-NOV-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 0.10/- PER SHARE,11.089157816744875,-62.52821670428894,https://nsearchives.nseindia.com/today/BSLGOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/BSLGOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/BSLGOLDETF-EQ.svg,"{'symbol': 'BSLGOLDETF', 'companyName': 'Aditya Birla Sun Life Gold ETF - Growth', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB18D3', 'listingDate': '2011-05-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
QGOLDHALF,Gold,103.88,103.88,100.68,101.82,0.47,0.46,130604,13245857.68,101.5398,109.5,62.24,101.35,0,59.68,-4.45,19-Nov-2024,21-Oct-2025,58.47470817120621,-4.006787970208353,16-DEC-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100 PER SHARE TO RS 2 PER SHARE,7.013698630136992,-63.59254498714651,https://nsearchives.nseindia.com/today/QGOLDHALFEQN.svg,https://nsearchives.nseindia.com/30d/QGOLDHALF-EQ.svg,https://nsearchives.nseindia.com/365d/QGOLDHALF-EQ.svg,"{'symbol': 'QGOLDHALF', 'companyName': 'Quantum Gold Fund -Exchange Traded Fund (ETF)', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF082J01408', 'listingDate': '2008-02-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
MID150,Nifty Midcap 150 Index,22.89,22.89,22.48,22.82,0.1,0.44,13914,314038.98,,25.49,17.98,22.72,0,0,1.84,,21-Oct-2025,Infinity,2.285970416853436,-,-,10.47469595919968,-26.918798665183537,https://nsearchives.nseindia.com/today/MID150EQN.svg,https://nsearchives.nseindia.com/30d/MID150-EQ.svg,https://nsearchives.nseindia.com/365d/MID150-EQ.svg,"{'symbol': 'MID150', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1VW2', 'listingDate': '2025-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
IVZINGOLD,Gold,10619.9,10700,10555.05,10660,44.35,0.42,606,6428175.3,10667.4094,12272.75,6601.2,10615.65,0,58.92,-4.42,19-Nov-2024,21-Oct-2025,57.79267877496041,-4.021464618044142,-,-,13.14090159092298,-61.485790462340184,https://nsearchives.nseindia.com/today/IVZINGOLDEQN.svg,https://nsearchives.nseindia.com/30d/IVZINGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/IVZINGOLD-EQ.svg,"{'symbol': 'IVZINGOLD', 'companyName': 'Invesco India Gold Exchange Traded Fund', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF205K01361', 'listingDate': '2010-03-22', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
GOLDCASE,Zerodha Gold ETF,18.77,19.83,18.77,19.33,0.07,0.36,3534662,67971550.26,19.2688,21.31,11.25,19.26,0,59.31,-4.08,19-Nov-2024,21-Oct-2025,57.92483660130717,-3.7350597609561755,-,-,9.291412482402631,-71.82222222222221,https://nsearchives.nseindia.com/today/GOLDCASEEQN.svg,https://nsearchives.nseindia.com/30d/GOLDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDCASE-EQ.svg,"{'symbol': 'GOLDCASE', 'companyName': 'Zerodha Fund House - Zerodha Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01042', 'listingDate': '2024-03-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
GOLDIETF,Gold,105.15,105.85,104.1,105.45,0.37,0.35,2963968,310623846.4,104.8867,114,63.75,105.08,0,59.72,-3.75,19-Nov-2024,21-Oct-2025,58.54758682904826,-3.407529541082714,-,-,7.499999999999998,-65.41176470588235,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,"{'symbol': 'GOLDIETF', 'companyName': 'ICICI Prudential Gold ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1NT3', 'listingDate': '2010-09-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
GOLDSHARE,Gold,100.5,103.55,100.5,103.4,0.35,0.34,239452,24630032.72,103.2136,110.9,63.6,103.05,0,60.64,-4.01,19-Nov-2024,21-Oct-2025,58.954650269023844,-3.6795528644620297,25-MAR-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,6.762849413886384,-62.578616352201266,https://nsearchives.nseindia.com/today/GOLDSHAREEQN.svg,https://nsearchives.nseindia.com/30d/GOLDSHARE-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDSHARE-EQ.svg,"{'symbol': 'GOLDSHARE', 'companyName': 'UTI Mutual Fund - UTI Gold Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AUX7', 'listingDate': '2007-04-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,128.34,128.6,127.71,128.15,0.44,0.34,11933,1528975.29,127.9602,128.77,103.11,127.71,0,6.92,1.81,19-Nov-2024,21-Oct-2025,7.6890756302521055,2.1603954081632715,-,-,0.48147860526520503,-24.28474444767724,https://nsearchives.nseindia.com/today/HDFCGROWTHEQN.svg,https://nsearchives.nseindia.com/30d/HDFCGROWTH-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCGROWTH-EQ.svg,"{'symbol': 'HDFCGROWTH', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY Growth Sectors 15 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DJ0', 'slb_isin': 'INF179KC1DJ0', 'listingDate': '2022-09-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
GROWWGOLD,Commodity,120.67,120.75,118.95,120.34,0.4,0.33,283784,33966106.96,120.0071,129,73,119.94,0,58.73,-4.54,19-Nov-2024,21-Oct-2025,57.0608196293396,-4.226024671707124,-,-,6.713178294573641,-64.84931506849315,https://nsearchives.nseindia.com/today/GROWWGOLDEQN.svg,https://nsearchives.nseindia.com/30d/GROWWGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWGOLD-EQ.svg,"{'symbol': 'GROWWGOLD', 'companyName': 'Groww Mutual Fund - Groww Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IW1', 'listingDate': '2024-10-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
MOMENTUM50,Nifty 500 Momentum 50 Total Return Index,55.88,55.88,53.63,54.7,0.18,0.33,478714,25908001.68,54.4941,65.26,42.4,54.52,0,-4.45,0.93,19-Nov-2024,21-Oct-2025,-2.4781600998395446,1.258793039614957,-,-,16.18142813361937,-29.00943396226416,https://nsearchives.nseindia.com/today/MOMENTUM50EQN.svg,https://nsearchives.nseindia.com/30d/MOMENTUM50-EQ.svg,https://nsearchives.nseindia.com/365d/MOMENTUM50-EQ.svg,"{'symbol': 'MOMENTUM50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty 500 Momentum 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01DK8', 'slb_isin': 'INF247L01DK8', 'listingDate': '2024-09-30', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
CHOICEGOLD,Gold,122.02,122.67,120,122.4,0.38,0.31,99495,12101576.85,121.9859,126.95,120,122.02,0,0,0,,,Infinity,Infinity,-,-,3.5840882237101197,-2.000000000000005,https://nsearchives.nseindia.com/today/CHOICEGOLDEQN.svg,https://nsearchives.nseindia.com/30d/CHOICEGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/CHOICEGOLD-EQ.svg,"{'symbol': 'CHOICEGOLD', 'companyName': 'Choice Mutual Fund - Choice Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF2KCX01012', 'listingDate': '2025-11-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
LICNFNHGP,Nifty 100,287.6,287.71,283.22,285.51,0.86,0.30,1155,331427.25,291.5059,298,242.47,284.65,0,8.57,-0.66,19-Nov-2024,21-Oct-2025,10.235521235521231,-0.35598366663176,-,-,4.191275167785238,-17.750649564894623,https://nsearchives.nseindia.com/today/LICNFNHGPEQN.svg,https://nsearchives.nseindia.com/30d/LICNFNHGP-EQ.svg,https://nsearchives.nseindia.com/365d/LICNFNHGP-EQ.svg,"{'symbol': 'LICNFNHGP', 'companyName': 'LIC MF - LIC MF ETF - Nifty 100', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01PC8', 'listingDate': '2016-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
MOTOUR,Nifty India Tourism Total Return Index,89.12,89.36,88.75,89.31,0.26,0.29,13743,1223814.15,88.9036,97.2,85.82,89.05,0,0,-1.53,,21-Oct-2025,Infinity,-1.2385270374875643,-,-,8.117283950617283,-4.066651130272675,https://nsearchives.nseindia.com/today/MOTOUREQN.svg,https://nsearchives.nseindia.com/30d/MOTOUR-EQ.svg,https://nsearchives.nseindia.com/365d/MOTOUR-EQ.svg,"{'symbol': 'MOTOUR', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty India Tourism ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01FP2', 'listingDate': '2025-06-12', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Nov-2025 16:00:00', 'preOpenTime': '21-Nov-2025 09:07:40', 'QuotePreOpenFlag': False}}"
