symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,ypc,mpc,xdt,cact,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,meta
BSLGOLDETF,Gold,106.04,106.49,100.87,106.39,2.93,2.83,1000995,105675042.15,102.6941,121.47,56.57,103.46,0,52.44,9.83,04-Oct-2024,05-Sep-2025,57.70827156833681,13.725280598610373,25-NOV-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 0.10/- PER SHARE,12.414587964106362,-88.06788050203288,https://nsearchives.nseindia.com/today/BSLGOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/BSLGOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/BSLGOLDETF-EQ.svg,"{'symbol': 'BSLGOLDETF', 'companyName': 'Aditya Birla Sun Life Gold ETF - Growth', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB18D3', 'listingDate': '2011-05-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
SILVER1,Kotak Silver ETF,142,146.5,142,145.2,3.91,2.77,1675637,242933852.26,141.0642,146.5,81.8,141.29,0,55.61,17.58,04-Oct-2024,05-Sep-2025,62.23463687150837,21.04034678226075,-,-,0.8873720136518849,-77.50611246943764,https://nsearchives.nseindia.com/today/SILVER1EQN.svg,https://nsearchives.nseindia.com/30d/SILVER1-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER1-EQ.svg,"{'symbol': 'SILVER1', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1KU9', 'listingDate': '2022-12-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
INTERNET,Equity Index,14.2,14.56,14.17,14.56,0.39,2.75,78970,1137957.7,14.1813,16.12,13.3,14.17,0,0,-3.08,,05-Sep-2025,Infinity,-0.20562028786839864,-,-,9.677419354838712,-9.473684210526313,https://nsearchives.nseindia.com/today/INTERNETEQN.svg,https://nsearchives.nseindia.com/30d/INTERNET-EQ.svg,https://nsearchives.nseindia.com/365d/INTERNET-EQ.svg,"{'symbol': 'INTERNET', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty India Internet ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01PB6', 'listingDate': '2025-07-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
TATSILV,Tata Silver Exchange Traded Fund,14.53,14.63,13.82,14.57,0.39,2.75,43440846,631629900.84,13.8922,14.65,8.15,14.18,0,56.51,17.48,04-Oct-2024,05-Sep-2025,62.79329608938549,21.01328903654486,-,-,0.5460750853242325,-78.77300613496932,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,"{'symbol': 'TATSILV', 'companyName': 'Tata Mutual Fund Tata Silver Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277KA1984', 'listingDate': '2024-01-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
AXISGOLD,Gold,99.5,100.24,98.2,100.16,2.65,2.72,3687523,366945413.73,97.5242,102.55,62.01,97.51,0,51.51,9.21,04-Oct-2024,05-Sep-2025,56.13406079501167,12.58992805755396,23-JUL-20, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,2.3305704534373484,-61.52233510724077,https://nsearchives.nseindia.com/today/AXISGOLDEQN.svg,https://nsearchives.nseindia.com/30d/AXISGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/AXISGOLD-EQ.svg,"{'symbol': 'AXISGOLD', 'companyName': 'Axis Mutual Fund - Axis Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01W80', 'listingDate': '2010-11-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
SILVERIETF,Domestic Price of Silver,148.62,149.9,146.82,148.95,3.95,2.72,16823643,2504031024.12,145.0112,149.9,86.01,145,0,55.46,16.74,04-Oct-2024,05-Sep-2025,62.148922273024155,20.587759067357506,-,-,0.6337558372248279,-73.17753749564001,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,"{'symbol': 'SILVERIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1Y56', 'listingDate': '2022-01-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
GROWWGOLD,Commodity,115.78,118,115.78,117.99,3.1,2.70,1235744,144841554.24,114.5107,118,73,114.89,0,0,9.28,,05-Sep-2025,Infinity,13.375612568463538,-,-,0.008474576271190776,-61.63013698630136,https://nsearchives.nseindia.com/today/GROWWGOLDEQN.svg,https://nsearchives.nseindia.com/30d/GROWWGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWGOLD-EQ.svg,"{'symbol': 'GROWWGOLD', 'companyName': 'Groww Mutual Fund - Groww Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IW1', 'listingDate': '2024-10-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
GROWWSLVR,Commodity-Silver,146.5,147.92,146.13,147.4,3.87,2.70,998740,146944616.2,143.1857,148,94.2,143.53,0,0,17.32,,05-Sep-2025,Infinity,19.856887298747765,-,-,0.40540540540540154,-56.475583864118896,https://nsearchives.nseindia.com/today/GROWWSLVREQN.svg,https://nsearchives.nseindia.com/30d/GROWWSLVR-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWSLVR-EQ.svg,"{'symbol': 'GROWWSLVR', 'companyName': 'Groww Mutual Fund - Groww Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01LA1', 'listingDate': '2025-05-23', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
MOSILVER,Domestic Price of Physical Silver,147.24,150,146.45,148.57,3.82,2.64,986257,146439439.36,144.4051,150,112.32,144.75,0,0,14.51,,05-Sep-2025,Infinity,20.21199126142891,-,-,0.9533333333333379,-32.2738603988604,https://nsearchives.nseindia.com/today/MOSILVEREQN.svg,https://nsearchives.nseindia.com/30d/MOSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/MOSILVER-EQ.svg,"{'symbol': 'MOSILVER', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01FZ1', 'listingDate': '2025-08-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
TATAGOLD,Tata Gold Exchange Traded Fund,11.39,11.7,11.1,11.69,0.3,2.63,73589007,854368371.27,11.3538,12.13,7.11,11.39,0,51.87,9.52,04-Oct-2024,05-Sep-2025,56.49263721552878,13.275193798449603,-,-,3.6273701566364487,-64.41631504922643,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,"{'symbol': 'TATAGOLD', 'companyName': 'Tata Mutual Fund Tata Gold Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277KA1976', 'listingDate': '2024-01-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
SBISILVER,SBI SILVER ETF,146.68,147.55,145.02,146.88,3.77,2.63,3939074,577901546.54,142.5952,147.55,84.75,143.11,0,55.57,17.12,04-Oct-2024,05-Sep-2025,62.69384138236596,20.472440944881885,-,-,0.4540833615723591,-73.30973451327434,https://nsearchives.nseindia.com/today/SBISILVEREQN.svg,https://nsearchives.nseindia.com/30d/SBISILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SBISILVER-EQ.svg,"{'symbol': 'SBISILVER', 'companyName': 'SBI Mutual Fund - SBI SILVER ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KB1217', 'listingDate': '2024-07-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
GOLDIETF,Gold,102.3,102.63,98.8,102.4,2.52,2.52,11652684,1191370412.16,100.0444,102.63,63.51,99.88,0,51.47,8.94,04-Oct-2024,05-Sep-2025,55.907429963459194,12.576956904133699,-,-,0.2241060118873524,-61.234451267516945,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,"{'symbol': 'GOLDIETF', 'companyName': 'ICICI Prudential Gold ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1NT3', 'listingDate': '2010-09-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
SETFGOLD,Gold,102.6,102.6,101.1,102.6,2.5,2.50,14467716,1477153803.6,99.7704,102.6,62.85,100.1,0,51.87,9.51,04-Oct-2024,05-Sep-2025,56.23572407492004,13.157604499834557,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,0,-63.24582338902147,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,"{'symbol': 'SETFGOLD', 'companyName': 'SBI-ETF Gold', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA16D8', 'listingDate': '2009-05-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
GOLDBEES,Gold,98.2,99.8,97.35,99.49,2.42,2.49,57326883,5670201997.53,96.8349,99.8,61.67,97.07,0,51.7,9.5,04-Oct-2024,05-Sep-2025,56.209766054325634,13.211197086936732,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,0.31062124248497225,-61.3264147883898,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,"{'symbol': 'GOLDBEES', 'companyName': 'NIPPON INDIA ETF GOLD BEES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB17I5', 'listingDate': '2007-03-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '06-Oct-2025 16:00:00', 'preOpenTime': '06-Oct-2025 09:07:31', 'QuotePreOpenFlag': False}}"
