symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,xdt,cact,mpc,ypc,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,meta
LTGILTCASE,Nifty 8-13 Yr G-Sec Index,29.79,29.8,29.6,29.7,0.01,0.03,20668,614252.96,29.6715,30.69,28.71,29.69,0,0,0.44,,13-Oct-2025,-,-,0.47361299052774214,Infinity,3.2258064516129097,-3.44827586206896,https://nsearchives.nseindia.com/today/LTGILTCASEEQN.svg,https://nsearchives.nseindia.com/30d/LTGILTCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LTGILTCASE-EQ.svg,"{'symbol': 'LTGILTCASE', 'companyName': 'Zerodha Fund House - Zerodha Nifty 8-13 Yr G-Sec ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01133', 'listingDate': '2025-08-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
HDFCNIFBAN,Nifty Bank,59.82,60.05,59.63,59.78,0.02,0.03,42749,2562802.55,59.8006,60.15,48.51,59.76,0,14.4,2.79,12-Nov-2024,13-Oct-2025,02-FEB-24,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 223.31/- PER SHARE TO RS 22.331/- PER SHARE,2.8207774337805307,14.433384379785602,0.6151288445552743,-23.23232323232324,https://nsearchives.nseindia.com/today/HDFCNIFBANEQN.svg,https://nsearchives.nseindia.com/30d/HDFCNIFBAN-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCNIFBAN-EQ.svg,"{'symbol': 'HDFCNIFBAN', 'companyName': 'HDFC NIFTY Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1HY0', 'slb_isin': 'INF179KC1HY0', 'listingDate': '2020-08-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
SHARIABEES,Shariah,509.59,510.7,506.47,508.99,0.17,0.03,16674,8490400.8,509.486,564.22,439.91,508.82,0,-5.99,3.41,12-Nov-2024,13-Oct-2025,10-MAR-14,DIVIDEND-RS.2 PER UNIT,3.446944292014722,-5.960277136258659,9.788734890645495,-15.703212020640581,https://nsearchives.nseindia.com/today/SHARIABEESEQN.svg,https://nsearchives.nseindia.com/30d/SHARIABEES-EQ.svg,https://nsearchives.nseindia.com/365d/SHARIABEES-EQ.svg,"{'symbol': 'SHARIABEES', 'companyName': 'Nippon India ETF Nifty 50 Shariah BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF732E01128', 'slb_isin': 'INF732E01128', 'listingDate': '2009-04-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
AONELIQUID,Nifty 1D Rate Index,1034.04,1034.04,1034.02,1034.04,0.16,0.02,18373,18998233.19,1033.8888,1060,908.58,1033.88,0,0,0.42,,13-Oct-2025,-,-,0.4341618345522915,Infinity,2.449056603773588,-13.808360298487742,https://nsearchives.nseindia.com/today/AONELIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/AONELIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/AONELIQUID-EQ.svg,"{'symbol': 'AONELIQUID', 'companyName': 'Angel One Mutual Fund - Angel One Nifty 1D Rate Liquid ETF - Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF1J2R01056', 'listingDate': '2025-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
GROWWLIQID,Nifty 1D Rate Index,106.58,106.59,106.58,106.59,0.02,0.02,113828,12131788.24,106.5698,107.55,98.88,106.57,0,5.61,0.41,12-Nov-2024,13-Oct-2025,-,-,0.42396834369700664,5.628778119116051,0.8926080892608032,-7.797330097087387,https://nsearchives.nseindia.com/today/GROWWLIQIDEQN.svg,https://nsearchives.nseindia.com/30d/GROWWLIQID-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWLIQID-EQ.svg,"{'symbol': 'GROWWLIQID', 'companyName': 'Groww Mutual Fund - Groww Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IP5', 'slb_isin': 'INF666M01IP5', 'listingDate': '2024-09-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
CASHIETF,BSE Liquid Rate Index,1036.59,1036.59,1036.57,1036.59,0.16,0.02,78279,81142445.82,1036.4318,1064.57,1001.47,1036.43,0,0,0.42,,13-Oct-2025,-,-,0.4360084876318926,Infinity,2.6282912349587177,-3.5068449379412154,https://nsearchives.nseindia.com/today/CASHIETFEQN.svg,https://nsearchives.nseindia.com/30d/CASHIETF-EQ.svg,https://nsearchives.nseindia.com/365d/CASHIETF-EQ.svg,"{'symbol': 'CASHIETF', 'companyName': 'ICICI Prudential MF-ICICI Prudential BSE Liquid Rate ETF-Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109K1A021', 'listingDate': '2025-03-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
SBILIQETF,Nifty 1D Rate Index,1014.01,1014.01,1014.01,1014.01,0.15,0.01,563,570887.63,1013.8797,1027.15,984.99,1013.86,0,0,0.42,,13-Oct-2025,-,-,0.43183281335116264,Infinity,1.2792678771357737,-2.9462228042924274,https://nsearchives.nseindia.com/today/SBILIQETFEQN.svg,https://nsearchives.nseindia.com/30d/SBILIQETF-EQ.svg,https://nsearchives.nseindia.com/365d/SBILIQETF-EQ.svg,"{'symbol': 'SBILIQETF', 'companyName': 'SBI Mutual Fund - SBI NIFTY 1D Rate Liquid ETF - Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KB1969', 'listingDate': '2025-08-13', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
HDFCLIQUID,HDFC Nifty 1D Rate Liquid ETF,1035.87,1035.9,1035.87,1035.9,0.15,0.01,1439,1490645.71,,1045.47,975,1035.75,0,3.58,0.41,12-Nov-2024,13-Oct-2025,28-FEB-25,CHANGE IN FUNDAMENTAL ATTRIBUTE OF HDFC NIFTY 1D RATE LIQUID ETF,0.4207220132614822,3.590000000000009,0.9153777726763977,-6.246153846153855,https://nsearchives.nseindia.com/today/HDFCLIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/HDFCLIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCLIQUID-EQ.svg,"{'symbol': 'HDFCLIQUID', 'companyName': 'HDFC Nifty 1D Rate Liquid ETF - Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1JG3', 'slb_isin': 'INF179KC1JG3', 'listingDate': '2023-08-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
LIQUIDPLUS,Nifty 1D Rate Index,1059.26,1059.26,1059.24,1059.26,0.15,0.01,52517,55628632.25,1059.1084,1240.88,994.83,1059.11,0,0,0.42,,13-Oct-2025,-,-,0.43901652712324524,Infinity,14.636387080136684,-6.47648341927766,https://nsearchives.nseindia.com/today/LIQUIDPLUSEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDPLUS-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDPLUS-EQ.svg,"{'symbol': 'LIQUIDPLUS', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty 1D Rate Liquid ETF-Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01MY5', 'slb_isin': 'INF769K01MY5', 'listingDate': '2024-11-13', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
LIQUIDBETF,Bajaj Finserv Nifty 1D Rate Liquid ETF,1056.34,1056.36,1056.34,1056.35,0.13,0.01,490963,518623855.42,1056.2009,1207.5,810.02,1056.22,0,5.62,0.41,12-Nov-2024,13-Oct-2025,-,-,0.41827083036264684,5.634999999999991,12.517598343685307,-30.410360238018807,https://nsearchives.nseindia.com/today/LIQUIDBETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBETF-EQ.svg,"{'symbol': 'LIQUIDBETF', 'companyName': 'Bajaj Finserv Nifty 1D Rate Liquid ETF-Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0QA701854', 'slb_isin': 'INF0QA701854', 'listingDate': '2024-06-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1077.59,1077.61,1077.59,1077.61,0.16,0.01,446382,481021243.2,1077.4493,1094,1006.15,1077.45,0,5.8,0.43,12-Nov-2024,13-Oct-2025,-,-,0.4399332643607266,5.819217361417968,1.4981718464351097,-7.10232072752571,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,"{'symbol': 'LIQUID1', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1LV5', 'slb_isin': 'INF174KA1LV5', 'listingDate': '2023-02-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1100.83,1100.83,1099.76,1099.78,0.15,0.01,308020,338748075.2,1099.6284,1121.66,1040.53,1099.63,0,5.68,0.42,12-Nov-2024,13-Oct-2025,-,-,0.4310266104140438,5.693197762700137,1.9506802417845075,-5.694213525799352,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,"{'symbol': 'LIQUIDADD', 'companyName': 'DSP BSE Liquid Rate ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1UM0', 'slb_isin': 'INF740KA1UM0', 'listingDate': '2024-04-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
LIQUIDSHRI,SHRIRAM NIFTY 1D RATE LIQUID ETF,1079.09,1079.09,1079.07,1079.07,0.14,0.01,7658,8263518.06,1078.9391,1095.15,1022.16,1078.93,0,5.55,0.4,12-Nov-2024,13-Oct-2025,-,-,0.4169031909844702,5.567621507396099,1.4682920147925083,-5.567621507396099,https://nsearchives.nseindia.com/today/LIQUIDSHRIEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDSHRI-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDSHRI-EQ.svg,"{'symbol': 'LIQUIDSHRI', 'companyName': 'Shriram Mutual Fund -SHRIRAM NIFTY 1D RATE LIQUID ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF680P01422', 'slb_isin': 'INF680P01422', 'listingDate': '2024-07-09', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
LIQGRWBEES,Liquid,1015.78,1015.8,1015.78,1015.79,0.13,0.01,40923,41569174.17,1015.6562,1037.73,1001.14,1015.66,0,0,0.4,,13-Oct-2025,-,-,0.4141953341241539,Infinity,2.1142300983878326,-1.4633318017460073,https://nsearchives.nseindia.com/today/LIQGRWBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQGRWBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQGRWBEES-EQ.svg,"{'symbol': 'LIQGRWBEES', 'companyName': 'Nippon India Mutual Fund-Nippon India Nifty 1D Rate Liquid ETF-Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1FU1', 'listingDate': '2025-07-25', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,111.36,111.36,111.34,111.35,0.01,0.01,9128578,1016467160.3,111.3357,113.08,102,111.34,0,5.71,0.42,12-Nov-2024,13-Oct-2025,-,-,0.43293947866870186,5.715370739580362,1.5298903431199187,-9.16666666666666,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,"{'symbol': 'LIQUIDCASE', 'companyName': 'Zerodha Fund House - Zerodha Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01034', 'slb_isin': 'INF0R8F01034', 'listingDate': '2024-01-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
LIQUIDETF,Nifty1D rate index,1000,1000.01,999.99,1000,0,0.00,52197,52197000,1000,1020,980.55,1000,0,0,0,12-Nov-2024,13-Oct-2025,-,-,0,0.0010000100000990915,1.9607843137254901,-1.9835806435163985,https://nsearchives.nseindia.com/today/LIQUIDETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDETF-EQ.svg,"{'symbol': 'LIQUIDETF', 'companyName': 'DSP NIFTY 1D Rate Liquid ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1EU7', 'slb_isin': 'INF740KA1EU7', 'listingDate': '2018-03-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
IVZINNIFTY,Nifty 50,0,0,0,2932,0,0.00,0,0,2944.8051,2995.38,2480,2932,0,8.55,2.76,12-Nov-2024,13-Oct-2025,24-DEC-12,DIVIDEND-RS.5/- PER UNIT,2.760370666330215,8.548369182925478,2.115925191461521,-18.225806451612904,https://nsearchives.nseindia.com/today/IVZINNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/IVZINNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/IVZINNIFTY-EQ.svg,"{'symbol': 'IVZINNIFTY', 'companyName': 'Invesco India Nifty Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF205K01DA9', 'listingDate': '2011-06-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
BSLNIFTY,Nifty 50,30.09,30.2,29.94,30.02,0,0.00,208986,6284209.02,30.082,30.73,20.37,30.02,0,9.28,2.56,12-Nov-2024,13-Oct-2025,25-NOV-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,2.5623505295524427,9.28285402257008,2.3104458184184864,-47.37358861070201,https://nsearchives.nseindia.com/today/BSLNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/BSLNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/BSLNIFTY-EQ.svg,"{'symbol': 'BSLNIFTY', 'companyName': 'Aditya Birla Sun Life Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB19D1', 'slb_isin': 'INF209KB19D1', 'listingDate': '2011-07-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
ELIQUID,Nifty 1D Rate Index (Debt Index),0,0,0,1005.79,0,0.00,0,0,1005.7764,1026.47,996,1005.79,0,0,0.42,,13-Oct-2025,-,-,0.42234114780941917,Infinity,2.0146716416456463,-0.9829317269076269,https://nsearchives.nseindia.com/today/ELIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/ELIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/ELIQUID-EQ.svg,"{'symbol': 'ELIQUID', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01VW2', 'listingDate': '2025-10-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
HDFCNIF100,HDFC NIFTY 100 ETF,27.12,27.39,27.12,27.25,0,0.00,43712,1195086.08,27.2535,29,21.15,27.25,0,7.92,2.83,12-Nov-2024,13-Oct-2025,20-OCT-23,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 177.27/- PER SHARE TO RS 17.727/- PER SHARE,2.830188679245283,7.920792079207921,6.0344827586206895,-28.841607565011827,https://nsearchives.nseindia.com/today/HDFCNIF100EQN.svg,https://nsearchives.nseindia.com/30d/HDFCNIF100-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCNIF100-EQ.svg,"{'symbol': 'HDFCNIF100', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1HR4', 'slb_isin': 'INF179KC1HR4', 'listingDate': '2022-08-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
BANKBETF,Bajaj Finserv Nifty Bank ETF,58.72,59.35,58.72,59.01,0,0.00,12914,763733.96,59.0339,65,47,59.01,0,14.47,2.75,12-Nov-2024,13-Oct-2025,-,-,2.751175343896915,14.471387002909799,9.215384615384618,-25.553191489361698,https://nsearchives.nseindia.com/today/BANKBETFEQN.svg,https://nsearchives.nseindia.com/30d/BANKBETF-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBETF-EQ.svg,"{'symbol': 'BANKBETF', 'companyName': 'Bajaj Finserv Mutual Fund - Bajaj Finserv Nifty Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0QA701714', 'slb_isin': 'INF0QA701714', 'listingDate': '2024-01-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
MAHKTECH,Hang Seng TECH Total Return Index,27.12,27.12,27.12,27.12,0,0.00,459471,12460853.52,22.663,35.59,16.91,27.12,0,43.34,-8.63,12-Nov-2024,13-Oct-2025,-,-,-8.625336927223715,43.34038054968286,23.79881989322844,-60.378474275576586,https://nsearchives.nseindia.com/today/MAHKTECHEQN.svg,https://nsearchives.nseindia.com/30d/MAHKTECH-EQ.svg,https://nsearchives.nseindia.com/365d/MAHKTECH-EQ.svg,"{'symbol': 'MAHKTECH', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Hang Seng TECH ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HS7', 'slb_isin': 'INF769K01HS7', 'listingDate': '2021-12-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
NIFMID150,UTI Nifty Midcap 150 Exchange Traded Fund (ETF),226.12,226.51,224.26,225,0.01,0.00,3240,728805.6,225.5655,235.48,174.82,224.99,0,8.89,2.98,12-Nov-2024,13-Oct-2025,-,-,2.9889687371263793,8.890286986400815,4.450484117547134,-28.703809632765136,https://nsearchives.nseindia.com/today/NIFMID150EQN.svg,https://nsearchives.nseindia.com/30d/NIFMID150-EQ.svg,https://nsearchives.nseindia.com/365d/NIFMID150-EQ.svg,"{'symbol': 'NIFMID150', 'companyName': 'UTI Mutual Fund - UTI Nifty Midcap 150 Exchange Traded Fund (ETF)', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AYX9', 'slb_isin': 'INF789F1AYX9', 'listingDate': '2023-09-05', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '13-Nov-2025 16:00:00', 'preOpenTime': '13-Nov-2025 09:07:12', 'QuotePreOpenFlag': False}}"
