symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,xdt,cact,ypc,mpc,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,meta
SILVERETF,UTI Silver Exchange Traded Fund (UTI Silver ETF),135,142.83,135,142.25,7.25,5.37,1702151,239424559.66,137.3458,187.04,84.05,135,0,42.84,-0.49,28-Oct-2024,26-Sep-2025,-,-,50.5131732091842,1.0154807555744971,23.946749358426,-69.24449732302202,https://nsearchives.nseindia.com/today/SILVERETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERETF-EQ.svg,"{'symbol': 'SILVERETF', 'companyName': 'UTI Mutual Fund - UTI Silver Exchange Traded Fund (UTI Silver ETF)', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AYK6', 'listingDate': '2023-04-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,137.82,141.47,136.55,141,7.19,5.37,42784380,5970560229,136.3772,180,77.55,133.81,0,42.91,0.6,28-Oct-2024,26-Sep-2025,-,-,50.592758731175905,1.3950812598878166,21.666666666666668,-81.81818181818183,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,"{'symbol': 'SILVERBEES', 'companyName': 'Nippon India Mutual Fund - Nippon India Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1402', 'listingDate': '2022-02-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
SILVERCASE,Commodity-Silver,14.62,15,14.43,14.92,0.74,5.22,7974350,117541919,18.5559,19.7,9,14.18,0,0,0.14,,26-Sep-2025,-,-,Infinity,1.7041581458759374,24.263959390862944,-65.77777777777777,https://nsearchives.nseindia.com/today/SILVERCASEEQN.svg,https://nsearchives.nseindia.com/30d/SILVERCASE-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERCASE-EQ.svg,"{'symbol': 'SILVERCASE', 'companyName': 'Zerodha Fund House - Zerodha Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01091', 'listingDate': '2025-03-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
SILVERIETF,Domestic Price of Silver,144,146.89,142.62,146.6,7.11,5.10,5783605,837581676.1,141.9057,190,86.01,139.49,0,43.54,0.69,28-Oct-2024,26-Sep-2025,-,-,50.8540852027166,1.6573053186325402,22.8421052631579,-70.44529705848156,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,"{'symbol': 'SILVERIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1Y56', 'listingDate': '2022-01-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
MOSILVER,Domestic Price of Physical Silver,139.93,145.19,139.78,144.76,7.01,5.09,39896,5743428.16,141.3033,193.33,112.32,137.75,0,0,-0.51,,26-Sep-2025,-,-,Infinity,0.8710194411539266,25.122846945637,-28.881766381766383,https://nsearchives.nseindia.com/today/MOSILVEREQN.svg,https://nsearchives.nseindia.com/30d/MOSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/MOSILVER-EQ.svg,"{'symbol': 'MOSILVER', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01FZ1', 'listingDate': '2025-08-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
LICMFGOLD,Gold,10599.75,10884,10403.05,10880,509.75,4.92,2647,28424385.98,,12100,6690,10370.25,0,45.41,1.73,28-Oct-2024,26-Sep-2025,-,-,52.55829605844329,3.9358043561329765,10.082644628099173,-62.630792227204786,https://nsearchives.nseindia.com/today/LICMFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/LICMFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/LICMFGOLD-EQ.svg,"{'symbol': 'LICMFGOLD', 'companyName': 'LIC MF Gold EXCHANGE TRADED FUND', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF397L01554', 'listingDate': '2011-11-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
BBNPPGOLD,Baroda BNP Paribas Gold ETF,112,118,112,116.65,5.4,4.85,576703,66528458.08,114.3955,128.85,69.45,111.25,0,44.95,1.09,28-Oct-2024,26-Sep-2025,-,-,51.98697068403909,3.9661319073083803,9.468374078385711,-67.9625629949604,https://nsearchives.nseindia.com/today/BBNPPGOLDEQN.svg,https://nsearchives.nseindia.com/30d/BBNPPGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/BBNPPGOLD-EQ.svg,"{'symbol': 'BBNPPGOLD', 'companyName': 'Baroda BNP Paribas Mutual Fund - Baroda BNP Paribas Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF251K01SU9', 'listingDate': '2023-12-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
IVZINGOLD,Gold,10100.05,10529.9,10100,10529.9,480.75,4.78,445,4608615.8,10254.3116,12272.75,6460,10049.15,0,45.09,1.58,28-Oct-2024,26-Sep-2025,-,-,52.02668071928215,4.161040631105172,14.200973701900555,-63.00154798761609,https://nsearchives.nseindia.com/today/IVZINGOLDEQN.svg,https://nsearchives.nseindia.com/30d/IVZINGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/IVZINGOLD-EQ.svg,"{'symbol': 'IVZINGOLD', 'companyName': 'Invesco India Gold Exchange Traded Fund', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF205K01361', 'listingDate': '2010-03-22', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
ESILVER,Edelweiss Silver ETF,141.5,148.38,141.5,146.67,6.29,4.48,517728,75836797.44,142.3682,192,86.27,140.38,0,43.7,0.99,28-Oct-2024,26-Sep-2025,-,-,50.13819224076158,0.9081527347781171,23.609375000000004,-70.0127506665121,https://nsearchives.nseindia.com/today/ESILVEREQN.svg,https://nsearchives.nseindia.com/30d/ESILVER-EQ.svg,https://nsearchives.nseindia.com/365d/ESILVER-EQ.svg,"{'symbol': 'ESILVER', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01SF3', 'listingDate': '2023-11-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
BSLGOLDETF,Gold,102.58,106.35,102.57,106.3,4.53,4.45,2818818,295694008.2,103.6594,121.47,56.57,101.77,0,46.12,1.72,28-Oct-2024,26-Sep-2025,25-NOV-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 0.10/- PER SHARE,52.620244077530494,3.707317073170729,12.488680332592411,-87.90878557539332,https://nsearchives.nseindia.com/today/BSLGOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/BSLGOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/BSLGOLDETF-EQ.svg,"{'symbol': 'BSLGOLDETF', 'companyName': 'Aditya Birla Sun Life Gold ETF - Growth', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB18D3', 'listingDate': '2011-05-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
GOLD1,Gold,97.8,100.89,97.8,100.85,4.02,4.15,1387900,138151566,98.438,110,62.07,96.83,0,46.58,2.26,28-Oct-2024,26-Sep-2025,22-JUL-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,52.66424462609747,4.551109268090401,8.318181818181824,-62.477847591429025,https://nsearchives.nseindia.com/today/GOLD1EQN.svg,https://nsearchives.nseindia.com/30d/GOLD1-EQ.svg,https://nsearchives.nseindia.com/365d/GOLD1-EQ.svg,"{'symbol': 'GOLD1', 'companyName': 'Kotak Mutual Fund - Gold Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1HJ8', 'listingDate': '2007-08-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
AXISGOLD,Gold,99.2,100.89,97.67,100.85,4.01,4.14,1794126,178264359.36,98.4414,109.92,62.01,96.84,0,46.55,2.02,28-Oct-2024,26-Sep-2025,23-JUL-20, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,52.61803874092009,4.216182701250386,8.251455604075698,-62.63505886147395,https://nsearchives.nseindia.com/today/AXISGOLDEQN.svg,https://nsearchives.nseindia.com/30d/AXISGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/AXISGOLD-EQ.svg,"{'symbol': 'AXISGOLD', 'companyName': 'Axis Mutual Fund - Axis Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01W80', 'listingDate': '2010-11-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
GOLD360,Commodity-Gold,116,118.8,113.95,118.8,4.55,3.98,26069,3042512.99,115.4883,139.9,78.2,114.25,0,0,2.6,,26-Sep-2025,-,-,Infinity,4.669603524229073,15.08220157255183,-51.91815856777493,https://nsearchives.nseindia.com/today/GOLD360EQN.svg,https://nsearchives.nseindia.com/30d/GOLD360-EQ.svg,https://nsearchives.nseindia.com/365d/GOLD360-EQ.svg,"{'symbol': 'GOLD360', 'companyName': '360 ONE Mutual Fund - 360 ONE Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF579M01BB5', 'listingDate': '2025-03-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
GROWWGOLD,Commodity,114.84,118.75,114.66,118.3,4.31,3.78,846630,98700125.4,115.6045,129,73,113.99,0,45.86,2.39,28-Oct-2024,26-Sep-2025,-,-,51.37555982085731,4.367004852227616,8.294573643410855,-62.054794520547944,https://nsearchives.nseindia.com/today/GROWWGOLDEQN.svg,https://nsearchives.nseindia.com/30d/GROWWGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWGOLD-EQ.svg,"{'symbol': 'GROWWGOLD', 'companyName': 'Groww Mutual Fund - Groww Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IW1', 'listingDate': '2024-10-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
AONEGOLD,Domestic price of Gold,10.95,11.31,10.91,11.31,0.41,3.76,487041,5415895.92,11.0355,12.4,10,10.9,0,0,2.54,,26-Sep-2025,-,-,Infinity,4.528650646950094,8.79032258064516,-13.100000000000005,https://nsearchives.nseindia.com/today/AONEGOLDEQN.svg,https://nsearchives.nseindia.com/30d/AONEGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/AONEGOLD-EQ.svg,"{'symbol': 'AONEGOLD', 'companyName': 'Angel One Mutual Fund - Angel One Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF1J2R01114', 'listingDate': '2025-09-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '29-Oct-2025 16:00:00', 'preOpenTime': '29-Oct-2025 09:07:54', 'QuotePreOpenFlag': False}}"
