symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,xdt,ypc,cact,mpc,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,meta
EBANKNIFTY,Edelweiss Nifty Bank ETF,59.07,59.75,59.07,59.75,0.39,0.66,6657,396557.49,59.5776,59.75,47,59.36,0,17.24,1.91,19-Nov-2024,20-Oct-2025,-,18.013035749555595,-,2.575107296137339,0,-27.127659574468087,https://nsearchives.nseindia.com/today/EBANKNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/EBANKNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/EBANKNIFTY-EQ.svg,"{'symbol': 'EBANKNIFTY', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Nifty Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01TE4', 'listingDate': '2024-09-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
SENSEXETF,Mirae Asset S&P BSE Sensex ETF,87.7,88.21,87.25,87.86,0.58,0.66,14218,1244501.54,87.267,88.21,72.01,87.28,0,10.99,1.11,19-Nov-2024,20-Oct-2025,-,11.724313326551371,-,1.7840593141798036,0.39678041038430373,-22.010831828912643,https://nsearchives.nseindia.com/today/SENSEXETFEQN.svg,https://nsearchives.nseindia.com/30d/SENSEXETF-EQ.svg,https://nsearchives.nseindia.com/365d/SENSEXETF-EQ.svg,"{'symbol': 'SENSEXETF', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset S&P BSE Sensex ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01KT9', 'slb_isin': 'INF769K01KT9', 'listingDate': '2023-10-06', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
AONENIFTY,Nifty 50 Index,10.77,10.77,10.64,10.73,0.07,0.66,211073,2256370.37,10.6753,12,9.47,10.66,0,0,0.95,,20-Oct-2025,-,Infinity,-,1.6098484848484842,10.58333333333333,-13.305174234424495,https://nsearchives.nseindia.com/today/AONENIFTYEQN.svg,https://nsearchives.nseindia.com/30d/AONENIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/AONENIFTY-EQ.svg,"{'symbol': 'AONENIFTY', 'companyName': 'Angel One Mutual Fund - Angel One Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF1J2R01064', 'listingDate': '2025-05-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
MOMENTUM,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,32.23,32.66,32.23,32.53,0.21,0.65,106842,3478775.52,32.372,36.08,25.75,32.32,0,-3.69,0.22,19-Nov-2024,20-Oct-2025,-,-3.0691299165673454,-,0.8682170542635694,9.839246119733918,-26.330097087378647,https://nsearchives.nseindia.com/today/MOMENTUMEQN.svg,https://nsearchives.nseindia.com/30d/MOMENTUM-EQ.svg,https://nsearchives.nseindia.com/365d/MOMENTUM-EQ.svg,"{'symbol': 'MOMENTUM', 'companyName': 'Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Nifty 200 Mo', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB14K7', 'slb_isin': 'INF209KB14K7', 'listingDate': '2022-08-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
CHEMICAL,Nifty Chemicals Index (TRI),29.29,29.41,29.18,29.37,0.19,0.65,585932,17173666.92,29.055,29.5,29.02,29.18,0,0,0,,,-,Infinity,-,Infinity,0.4406779661016915,-1.206064782908344,https://nsearchives.nseindia.com/today/CHEMICALEQN.svg,https://nsearchives.nseindia.com/30d/CHEMICAL-EQ.svg,https://nsearchives.nseindia.com/365d/CHEMICAL-EQ.svg,"{'symbol': 'CHEMICAL', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty Chemicals ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1XV0', 'listingDate': '2025-11-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
ESG,NIFTY100 ESG SECTOR LEADERS,44.43,44.6,44.32,44.59,0.29,0.65,19002,844828.92,44.3031,44.7,36,44.3,0,11.73,0.96,19-Nov-2024,20-Oct-2025,-,12.459016393442635,-,1.6180492251595278,0.24608501118568105,-23.86111111111112,https://nsearchives.nseindia.com/today/ESGEQN.svg,https://nsearchives.nseindia.com/30d/ESG-EQ.svg,https://nsearchives.nseindia.com/365d/ESG-EQ.svg,"{'symbol': 'ESG', 'companyName': 'MIRAE ASSET MUTUAL FUND - Mirae Asset Nifty 100 ESG Sector Leaders ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01GS9', 'slb_isin': 'INF769K01GS9', 'listingDate': '2020-11-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
GROWWMOM50,Nifty 500 Momentum 50 Index- Total Return Index,10.83,11,10.83,10.96,0.07,0.64,113736,1247683.92,10.9261,12,9.11,10.89,0,0,0.28,,20-Oct-2025,-,Infinity,-,0.9208103130755195,8.666666666666659,-20.307354555433605,https://nsearchives.nseindia.com/today/GROWWMOM50EQN.svg,https://nsearchives.nseindia.com/30d/GROWWMOM50-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWMOM50-EQ.svg,"{'symbol': 'GROWWMOM50', 'companyName': 'Groww Mutual Fund - Groww Nifty 500 Momentum 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01KJ4', 'listingDate': '2025-04-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
UTIBANKETF,Nifty Bank,61.27,61.34,60.95,61.33,0.38,0.62,707296,43258223.36,61.0586,61.34,48.71,60.95,0,17.76,1.96,19-Nov-2024,20-Oct-2025,17-FEB-21,18.48918083462133, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER UNIT TO RE 1/- PER UNIT,2.5928404148544617,0.016302575806985842,-25.908437692465608,https://nsearchives.nseindia.com/today/UTIBANKETFEQN.svg,https://nsearchives.nseindia.com/30d/UTIBANKETF-EQ.svg,https://nsearchives.nseindia.com/365d/UTIBANKETF-EQ.svg,"{'symbol': 'UTIBANKETF', 'companyName': 'UTI Nifty Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AUV1', 'slb_isin': 'INF789F1AUV1', 'listingDate': '2020-09-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,32.68,32.81,32.5,32.72,0.2,0.62,919318,30061698.6,32.5479,37.59,25,32.52,0,-3.79,0.12,19-Nov-2024,20-Oct-2025,12-AUG-22,-3.195266272189344,ADDITONAL ISSUANCE 9:1,0.7389162561576417,12.955573290768832,-30.879999999999995,https://nsearchives.nseindia.com/today/MOM30IETFEQN.svg,https://nsearchives.nseindia.com/30d/MOM30IETF-EQ.svg,https://nsearchives.nseindia.com/365d/MOM30IETF-EQ.svg,"{'symbol': 'MOM30IETF', 'companyName': 'ICICI Prudential Mutual Fund -  ICICI Pru Nifty 200 Momentum 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC17C7', 'slb_isin': 'INF109KC17C7', 'listingDate': '2022-08-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
NIFTY100EW,Nifty 100 Equal Weight Index,34.2,34.41,34.2,34.41,0.21,0.61,24969,855188.25,34.194,35.23,24.25,34.2,0,0,0.32,,20-Oct-2025,-,Infinity,-,0.9386916984452718,2.327561737155834,-41.89690721649483,https://nsearchives.nseindia.com/today/NIFTY100EWEQN.svg,https://nsearchives.nseindia.com/30d/NIFTY100EW-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTY100EW-EQ.svg,"{'symbol': 'NIFTY100EW', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty 100 Equal Weight ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1UW4', 'listingDate': '2025-03-04', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
NIF100BEES,Nifty 100 TRI,281.67,283,281.45,283,1.69,0.60,21862,6170986.74,281.484,290,230.35,281.31,0,9.62,0.73,19-Nov-2024,20-Oct-2025,-,10.275493901726223,-,1.3319965625895258,2.413793103448276,-22.85652268287389,https://nsearchives.nseindia.com/today/NIF100BEESEQN.svg,https://nsearchives.nseindia.com/30d/NIF100BEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIF100BEES-EQ.svg,"{'symbol': 'NIF100BEES', 'companyName': 'NIPPON INDIA ETF NIFTY 100', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204K014N5', 'slb_isin': 'INF204K014N5', 'listingDate': '2013-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
NIFTY50ADD,Nifty 50 Index,273.57,274,272.21,273.85,1.64,0.60,11091,3028841.19,272.2316,300,225.66,272.21,0,12.25,0.91,19-Nov-2024,20-Oct-2025,-,12.923178425631946,-,1.5199258572752632,8.71666666666666,-21.355136045378014,https://nsearchives.nseindia.com/today/NIFTY50ADDEQN.svg,https://nsearchives.nseindia.com/30d/NIFTY50ADD-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTY50ADD-EQ.svg,"{'symbol': 'NIFTY50ADD', 'companyName': 'DSP  Mutual Fund - DSP Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1CL0', 'slb_isin': 'INF740KA1CL0', 'listingDate': '2021-12-30', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
IDFNIFTYET,Nifty 50,284.87,286.95,282.45,286.59,1.72,0.60,862,246687.16,285.7106,289.4,235.01,284.87,0,11.53,0.35,19-Nov-2024,20-Oct-2025,-,12.203429645290106,-,0.9510725985416847,0.970974429854873,-21.948002212671796,https://nsearchives.nseindia.com/today/IDFNIFTYETEQN.svg,https://nsearchives.nseindia.com/30d/IDFNIFTYET-EQ.svg,https://nsearchives.nseindia.com/365d/IDFNIFTYET-EQ.svg,"{'symbol': 'IDFNIFTYET', 'companyName': 'Bandhan Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF194KA1U07', 'slb_isin': 'INF194KA1U07', 'listingDate': '2016-10-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
TOP10ADD,Nifty Top 10 Equal Weight Index,100.72,101.27,100.64,101.16,0.6,0.60,153945,15546905.55,100.7455,103.43,86.5,100.56,0,9.42,1.82,19-Nov-2024,20-Oct-2025,-,10.076169749727955,-,2.4301336573511456,2.1947210673885817,-16.94797687861271,https://nsearchives.nseindia.com/today/TOP10ADDEQN.svg,https://nsearchives.nseindia.com/30d/TOP10ADD-EQ.svg,https://nsearchives.nseindia.com/365d/TOP10ADD-EQ.svg,"{'symbol': 'TOP10ADD', 'companyName': 'DSP Mutual Fund - DSP Nifty Top 10 Equal Weight ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1UR9', 'slb_isin': 'INF740KA1UR9', 'listingDate': '2024-09-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
MOMENTUM30,Nifty 200 Momentum 30 Index,32.05,32.31,31.92,32.24,0.19,0.59,9076,292156.44,31.964,37.38,30.55,32.05,0,0,-1.32,,20-Oct-2025,-,Infinity,-,-0.7389162561576198,13.750668806848582,-5.531914893617025,https://nsearchives.nseindia.com/today/MOMENTUM30EQN.svg,https://nsearchives.nseindia.com/30d/MOMENTUM30-EQ.svg,https://nsearchives.nseindia.com/365d/MOMENTUM30-EQ.svg,"{'symbol': 'MOMENTUM30', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty 200 Momentum 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1XS6', 'listingDate': '2025-10-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
ALPHA,NIFTY Alpha 50 Index,49.86,50.21,49.73,50.15,0.29,0.58,626290,31370866.1,49.8743,57.78,39,49.86,0,-3.28,1.03,19-Nov-2024,20-Oct-2025,-,-2.715809893307466,-,1.6210739614994876,13.205261336102462,-28.589743589743584,https://nsearchives.nseindia.com/today/ALPHAEQN.svg,https://nsearchives.nseindia.com/30d/ALPHA-EQ.svg,https://nsearchives.nseindia.com/365d/ALPHA-EQ.svg,"{'symbol': 'ALPHA', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty Alpha 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1IA5', 'slb_isin': 'INF174KA1IA5', 'listingDate': '2021-12-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
HDFCVALUE,HDFC NIFTY50 Value 20 ETF,137.92,138.86,137.78,138.86,0.8,0.58,3291,454717.47,137.9808,149.97,117.5,138.06,0,-0.43,1.24,19-Nov-2024,20-Oct-2025,-,0.14423770373576883,-,1.82591479064311,7.408148296325923,-18.17872340425533,https://nsearchives.nseindia.com/today/HDFCVALUEEQN.svg,https://nsearchives.nseindia.com/30d/HDFCVALUE-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCVALUE-EQ.svg,"{'symbol': 'HDFCVALUE', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY50 Value 20 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DK8', 'slb_isin': 'INF179KC1DK8', 'listingDate': '2022-09-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
OILIETF,Nifty Oil & Gas Index,12.31,12.4,11.78,12.37,0.07,0.57,2273999,28106627.64,12.3002,12.53,9.42,12.3,0,15.28,4.33,19-Nov-2024,20-Oct-2025,-,15.932521087160257,-,4.919423240033928,1.2769353551476468,-31.31634819532908,https://nsearchives.nseindia.com/today/OILIETFEQN.svg,https://nsearchives.nseindia.com/30d/OILIETF-EQ.svg,https://nsearchives.nseindia.com/365d/OILIETF-EQ.svg,"{'symbol': 'OILIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty Oil & Gas ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC18W3', 'slb_isin': 'INF109KC18W3', 'listingDate': '2024-07-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
NIF100IETF,Nifty 100,29.81,29.81,29.53,29.77,0.17,0.57,172616,5121516.72,29.6119,32.7,23.85,29.6,0,9.75,0.95,19-Nov-2024,20-Oct-2025,10-MAY-24,10.38190582128291,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,1.5347885402455637,8.960244648318053,-24.82180293501047,https://nsearchives.nseindia.com/today/NIF100IETFEQN.svg,https://nsearchives.nseindia.com/30d/NIF100IETF-EQ.svg,https://nsearchives.nseindia.com/365d/NIF100IETF-EQ.svg,"{'symbol': 'NIF100IETF', 'companyName': 'ICICI Prudential Nifty 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC16V9', 'slb_isin': 'INF109KC16V9', 'listingDate': '2013-08-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
QNIFTY,Nifty 50,2852,2866.5,2848.01,2863,16.06,0.56,842,2408869.38,2845.9282,2868,2364,2846.94,0,11.97,0.96,19-Nov-2024,20-Oct-2025,08-MAR-18,12.601274286163772, DIVIDEND - RS 80 PER UNIT (PURPOSE REVISED),1.524822695035461,0.17433751743375175,-21.1082910321489,https://nsearchives.nseindia.com/today/QNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/QNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/QNIFTY-EQ.svg,"{'symbol': 'QNIFTY', 'companyName': 'Quantum Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF082J01028', 'slb_isin': 'INF082J01028', 'listingDate': '2008-07-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
BANKETFADD,DSP Nifty Bank ETF,60.47,60.64,60.31,60.64,0.33,0.55,70139,4244812.28,60.4236,61,46.5,60.31,0,18.3,2,19-Nov-2024,20-Oct-2025,-,18.948607296979215,-,2.5536952477591712,0.5901639344262286,-30.408602150537636,https://nsearchives.nseindia.com/today/BANKETFADDEQN.svg,https://nsearchives.nseindia.com/30d/BANKETFADD-EQ.svg,https://nsearchives.nseindia.com/365d/BANKETFADD-EQ.svg,"{'symbol': 'BANKETFADD', 'companyName': 'DSP  Mutual Fund - DSP Nifty Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1RX3', 'slb_isin': 'INF740KA1RX3', 'listingDate': '2023-01-06', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
NIFTYBEES,Nifty 50,293.19,296.37,292.32,295.95,1.58,0.54,7504990,2218024744.6,294.4329,301.61,231.3,294.37,0,11.9,0.86,19-Nov-2024,20-Oct-2025,19-DEC-19,12.498574523890978, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.40135681491125,1.8765956035940534,-27.95071335927366,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,"{'symbol': 'NIFTYBEES', 'companyName': 'Nippon India ETF Nifty 50 BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB14I2', 'slb_isin': 'INF204KB14I2', 'listingDate': '2002-01-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '20-Nov-2025 16:00:00', 'preOpenTime': '20-Nov-2025 09:07:20', 'QuotePreOpenFlag': False}}"
