symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,xdt,ypc,cact,mpc,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
BANKETF,Mirae Asset Nifty Bank ETF,621.48,624.37,606.67,609.49,15.33,2.58,142742,87238200.72,594.7873,624.37,481.38,594.16,0,18.91,-2.53,01-Feb-2025,02-Jan-2026,-,22.685641820487525,-,0.1149821777624543,2.3832022678860283,-26.61307075491296,https://nsearchives.nseindia.com/today/BANKETFEQN.svg,https://nsearchives.nseindia.com/30d/BANKETF-EQ.svg,https://nsearchives.nseindia.com/365d/BANKETF-EQ.svg,EQ,"{'symbol': 'BANKETF', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01KR3', 'slb_isin': 'INF769K01KR3', 'listingDate': '2023-07-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
ENIFTY,Nifty 50 TRI,25.69,25.98,25.53,25.84,0.65,2.58,8363,214678.21,25.0861,27.22,24.73,25.19,0,0,-4,,02-Jan-2026,-,Infinity,-,-1.4116749332315948,5.0698016164584825,-4.488475535786492,https://nsearchives.nseindia.com/today/ENIFTYEQN.svg,https://nsearchives.nseindia.com/30d/ENIFTY-EQ.svg,,EQ,"{'symbol': 'ENIFTY', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01VX0', 'listingDate': '2025-11-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
METALIETF,Nifty Metal Index,12.1,12.5,11.78,11.94,0.3,2.58,31437185,375045617.05,11.6,12.69,7.35,11.64,0,39.74,1.39,01-Feb-2025,02-Jan-2026,-,46.144430844553234,-,3.3766233766233658,5.91016548463357,-62.44897959183674,https://nsearchives.nseindia.com/today/METALIETFEQN.svg,https://nsearchives.nseindia.com/30d/METALIETF-EQ.svg,https://nsearchives.nseindia.com/365d/METALIETF-EQ.svg,EQ,"{'symbol': 'METALIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty Metal ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC19W1', 'slb_isin': 'INF109KC19W1', 'listingDate': '2024-08-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
GROWWN200,Nifty 200 Index- Total Return Index,11.7,11.76,11.4,11.58,0.29,2.57,111559,1289622.04,11.2809,12.45,9,11.29,0,0,-4.73,,02-Jan-2026,-,Infinity,-,-2.3608768971332155,6.987951807228909,-28.666666666666668,https://nsearchives.nseindia.com/today/GROWWN200EQN.svg,https://nsearchives.nseindia.com/30d/GROWWN200-EQ.svg,,EQ,"{'symbol': 'GROWWN200', 'companyName': 'Groww Mutual Fund - Groww Nifty 200 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01JV1', 'slb_isin': 'INF666M01JV1', 'listingDate': '2025-02-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
SETFNIF50,Nifty 50,278.51,282.67,274.21,275.4,6.91,2.57,2134447,588360315.55,268.1335,287.33,227.33,268.49,0,7.99,-4.52,01-Feb-2025,02-Jan-2026,24-MAR-21,11.430305482500495, DIVIDEND - RS 1.30 PER SHARE,-1.7586416009702877,4.152020325061779,-21.145471341221995,https://nsearchives.nseindia.com/today/SETFNIF50EQN.svg,https://nsearchives.nseindia.com/30d/SETFNIF50-EQ.svg,https://nsearchives.nseindia.com/365d/SETFNIF50-EQ.svg,EQ,"{'symbol': 'SETFNIF50', 'companyName': 'SBI-ETF Nifty 50', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA1FS1', 'slb_isin': 'INF200KA1FS1', 'listingDate': '2015-07-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
VAL30IETF,Nifty200 Value 30 Index,15.89,15.89,15.34,15.6,0.39,2.56,809860,12560928.6,15.1809,17.49,10.96,15.21,0,28.46,-0.59,01-Feb-2025,02-Jan-2026,-,34.71502590673575,-,1.9607843137254832,10.806174957118348,-42.33576642335765,https://nsearchives.nseindia.com/today/VAL30IETFEQN.svg,https://nsearchives.nseindia.com/30d/VAL30IETF-EQ.svg,https://nsearchives.nseindia.com/365d/VAL30IETF-EQ.svg,EQ,"{'symbol': 'VAL30IETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty200 Value 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC16X5', 'slb_isin': 'INF109KC16X5', 'listingDate': '2024-10-22', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
NIFTYADD,Nifty 50 Index,273.27,273.66,268.48,269.48,6.73,2.56,27176,7350020.96,262.3454,300,225.66,262.75,0,0,-4.48,,02-Jan-2026,-,Infinity,-,-1.818049331438776,10.173333333333327,-19.4185943454755,https://nsearchives.nseindia.com/today/NIFTYADDEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYADD-EQ.svg,,EQ,"{'symbol': 'NIFTYADD', 'companyName': 'DSP  Mutual Fund - DSP Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1CL0', 'slb_isin': 'INF740KA1CL0', 'listingDate': '2021-12-30', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
NIFTYIETF,Nifty 50,293.16,298.86,288,289.53,7.22,2.56,2025266,587489161.28,282.2418,328.24,234.97,282.31,0,8.17,-4.62,01-Feb-2025,02-Jan-2026,-,11.319158752739437,-,-1.9473042535898133,11.793200097489652,-23.219985530067657,https://nsearchives.nseindia.com/today/NIFTYIETFEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYIETF-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYIETF-EQ.svg,EQ,"{'symbol': 'NIFTYIETF', 'companyName': 'ICICI Prudential Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109K012R6', 'slb_isin': 'INF109K012R6', 'listingDate': '2013-03-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
MOHEALTH,Motilal Oswal S&P BSE Healthcare ETF,42.22,43.51,42,42.84,1.07,2.56,115138,4926755.02,41.5607,47.57,37.93,41.77,0,-1.18,-6.11,01-Feb-2025,02-Jan-2026,-,1.2048192771084458,-,-3.967720242098175,9.94324153878494,-12.944898497231751,https://nsearchives.nseindia.com/today/MOHEALTHEQN.svg,https://nsearchives.nseindia.com/30d/MOHEALTH-EQ.svg,https://nsearchives.nseindia.com/365d/MOHEALTH-EQ.svg,EQ,"{'symbol': 'MOHEALTH', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal S&P BSE Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01BB1', 'slb_isin': 'INF247L01BB1', 'listingDate': '2022-08-04', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
HDFCSENSEX,SENSEX,93.67,94.79,93.6,94.57,2.35,2.55,59943,5655022.62,91.9814,98.48,80.55,92.22,0,6.97,-4.66,01-Feb-2025,02-Jan-2026,02-FEB-24,9.850156812637925,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 250.361/- PER SHARE TO RS 25.0361/- PER SHARE,-1.7454545454545525,3.9703493095044786,-17.405338299193044,https://nsearchives.nseindia.com/today/HDFCSENSEXEQN.svg,https://nsearchives.nseindia.com/30d/HDFCSENSEX-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSENSEX-EQ.svg,EQ,"{'symbol': 'HDFCSENSEX', 'companyName': 'HDFC S&P BSE SENSEX ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1HX2', 'slb_isin': 'INF179KC1HX2', 'listingDate': '2015-12-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
QUALITY30,Nifty200 Quality 30 Index,21.65,23.18,21.13,21.38,0.53,2.54,123201,2700565.92,20.96,23.18,19.51,20.85,0,0,-3.34,,02-Jan-2026,-,Infinity,-,-1.1100832562442275,7.765314926660917,-9.58482829318297,https://nsearchives.nseindia.com/today/QUALITY30EQN.svg,https://nsearchives.nseindia.com/30d/QUALITY30-EQ.svg,,EQ,"{'symbol': 'QUALITY30', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty200 Quality 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1WT6', 'slb_isin': 'INF174KA1WT6', 'listingDate': '2025-07-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
NEXT50ADD,Nifty Next 50 TRI,68.81,69.18,68.62,68.9,1.7,2.53,10220,704260.2,67.0432,81,65.53,67.2,0,0,0,,,-,Infinity,-,Infinity,14.938271604938265,-5.142682740729444,https://nsearchives.nseindia.com/today/NEXT50ADDEQN.svg,,,EQ,"{'symbol': 'NEXT50ADD', 'companyName': 'DSP Mutual Fund - DSP Nifty Next 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1XU7', 'listingDate': '2026-01-09', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
LICNETFN50,Nifty 50,290.99,290.99,285.66,285.78,7.04,2.53,8009,2323410.9,279.4962,295,239.65,278.74,0,7.52,-4.63,01-Feb-2025,02-Jan-2026,-,10.638792102206722,-,-2.056343820686819,3.1254237288135687,-19.248904652618386,https://nsearchives.nseindia.com/today/LICNETFN50EQN.svg,https://nsearchives.nseindia.com/30d/LICNETFN50-EQ.svg,https://nsearchives.nseindia.com/365d/LICNETFN50-EQ.svg,EQ,"{'symbol': 'LICNETFN50', 'companyName': 'LIC MF - LIC MF EXCHANGE TRADED FUND - NIFTY 50', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01OS7', 'slb_isin': 'INF767K01OS7', 'listingDate': '2015-11-30', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
NIFTYBEES,Nifty 50,294.67,298.89,289.98,291.1,7.16,2.52,16588223,4838452884.64,283.6918,302.25,231.3,283.94,0,8.32,-4.57,01-Feb-2025,02-Jan-2026,19-DEC-19,11.33208398669063, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-1.7914375358456198,3.6889991728701332,-25.853869433635975,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ,"{'symbol': 'NIFTYBEES', 'companyName': 'Nippon India ETF Nifty 50 BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB14I2', 'slb_isin': 'INF204KB14I2', 'listingDate': '2002-01-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
BANKBEES,Nifty Bank,627.27,637.13,610.01,619.73,15.25,2.52,1484832,921620374.08,604.773,637.13,490,604.48,0,18.89,-2.49,01-Feb-2025,02-Jan-2026,19-DEC-19,22.515024513680224, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.0823616808242613,2.730996813837047,-26.475510204081637,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ,"{'symbol': 'BANKBEES', 'companyName': 'Nippon India ETF Nifty Bank BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB15I9', 'slb_isin': 'INF204KB15I9', 'listingDate': '2004-06-04', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
ESENSEX,BSE Sensex TRI,83.26,84.38,83.26,83.51,2.05,2.52,384,32152.32,81.6229,88.05,80.56,81.46,0,0,-4.98,,02-Jan-2026,-,Infinity,-,-2.3731587561374807,5.156161272004534,-3.661866931479646,https://nsearchives.nseindia.com/today/ESENSEXEQN.svg,https://nsearchives.nseindia.com/30d/ESENSEX-EQ.svg,,EQ,"{'symbol': 'ESENSEX', 'companyName': 'Edelweiss Mutual Fund - Edelweiss BSE Sensex ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01VY8', 'listingDate': '2025-11-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
NPBET,Nifty Private Bank Index,298.47,300.17,298.47,300.17,7.37,2.52,1865,556665.2,291.2613,305.21,243.79,292.8,0,16.19,-1.65,01-Feb-2025,02-Jan-2026,-,19.943259010628957,-,0.9653548604103614,1.651322040562224,-23.126461298658693,https://nsearchives.nseindia.com/today/NPBETEQN.svg,https://nsearchives.nseindia.com/30d/NPBET-EQ.svg,https://nsearchives.nseindia.com/365d/NPBET-EQ.svg,EQ,"{'symbol': 'NPBET', 'companyName': 'Tata Nifty Private Bank Exchange Traded Fund', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277K010X4', 'slb_isin': 'INF277K010X4', 'listingDate': '2019-09-09', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
AXISVALUE,Nifty500 Value 50 TRI,32.15,33.89,31.56,32.76,0.8,2.50,121306,3948510.3,31.9976,34,22.84,31.96,0,0,-0.99,,02-Jan-2026,-,Infinity,-,1.2987012987012818,3.6470588235294175,-43.43257443082311,https://nsearchives.nseindia.com/today/AXISVALUEEQN.svg,https://nsearchives.nseindia.com/30d/AXISVALUE-EQ.svg,,EQ,"{'symbol': 'AXISVALUE', 'companyName': 'Axis Mutual Fund - Axis Nifty500 Value 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846KA1119', 'slb_isin': 'INF846KA1119', 'listingDate': '2025-03-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
NIFTYCASE,Nifty Index 50 Index,10.27,10.45,10.22,10.25,0.25,2.50,2053696,21091457.92,9.9841,10.97,9.8,10,0,0,-4.49,,02-Jan-2026,-,Infinity,-,-1.7257909875359514,6.563354603463997,-4.59183673469387,https://nsearchives.nseindia.com/today/NIFTYCASEEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYCASE-EQ.svg,,EQ,"{'symbol': 'NIFTYCASE', 'companyName': 'Zerodha Fund House - Zerodha Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01166', 'listingDate': '2025-10-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
NIFTYBETA,Nifty 50,285,286.78,282.65,283.74,6.9,2.49,133370,37957102,276.1021,297.48,235,276.84,0,0,-4.41,,02-Jan-2026,25-SEP-23,Infinity,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-1.6703631827003025,4.6187979023799945,-20.740425531914898,https://nsearchives.nseindia.com/today/NIFTYBETAEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBETA-EQ.svg,,EQ,"{'symbol': 'NIFTYBETA', 'companyName': 'UTI Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AZC0', 'slb_isin': 'INF789F1AZC0', 'listingDate': '2015-09-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
COMMOIETF,ICICI Prudential Nifty Commodities ETF,99.75,102.12,97.83,98.65,2.4,2.49,873183,85790229.75,96.448,103.99,75.61,96.25,0,19.17,-2.76,01-Feb-2025,02-Jan-2026,-,24.11927528938098,-,-0.3132578819725021,5.135109145110096,-30.472159767226564,https://nsearchives.nseindia.com/today/COMMOIETFEQN.svg,https://nsearchives.nseindia.com/30d/COMMOIETF-EQ.svg,https://nsearchives.nseindia.com/365d/COMMOIETF-EQ.svg,EQ,"{'symbol': 'COMMOIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty Commodities ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC19O8', 'slb_isin': 'INF109KC19O8', 'listingDate': '2022-12-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
IDFNIFTYET,Nifty 50,280,285,280,282.69,6.83,2.48,5429,1533855.37,275.2543,340.8,235.01,275.86,0,7.98,-4.34,01-Feb-2025,02-Jan-2026,-,11.220836448046587,-,-1.9254787676935925,17.051056338028175,-20.288498361771843,https://nsearchives.nseindia.com/today/IDFNIFTYETEQN.svg,https://nsearchives.nseindia.com/30d/IDFNIFTYET-EQ.svg,https://nsearchives.nseindia.com/365d/IDFNIFTYET-EQ.svg,EQ,"{'symbol': 'IDFNIFTYET', 'companyName': 'Bandhan Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF194KA1U07', 'slb_isin': 'INF194KA1U07', 'listingDate': '2016-10-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
EMULTIMQ,Nifty500 Multicap Momentum Quality 50 Total Return Index,40.49,41.58,40.48,40.92,0.99,2.48,158666,6511652.64,39.8148,44.97,34.71,39.93,0,-1.33,-4.18,01-Feb-2025,02-Jan-2026,-,2.762430939226523,-,-2.268927633150217,9.006004002668439,-17.891097666378567,https://nsearchives.nseindia.com/today/EMULTIMQEQN.svg,https://nsearchives.nseindia.com/30d/EMULTIMQ-EQ.svg,https://nsearchives.nseindia.com/365d/EMULTIMQ-EQ.svg,EQ,"{'symbol': 'EMULTIMQ', 'companyName': 'Edelweiss MF - Edelweiss Nifty500 Multicap Momentum Quality 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01TF1', 'slb_isin': 'INF754K01TF1', 'listingDate': '2024-11-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '03-Feb-2026 16:00:00', 'preOpenTime': '03-Feb-2026 09:07:56', 'QuotePreOpenFlag': False}}"
